source_url,title,year,source,dedicated_to,short_description,life_focus,focus_basis,life_signal,form_family,genre
https://hoerspiele.dra.de/detailansicht/1392449,Das Leben des Karl Valentin (10. Teil),1995,DRA,Michael Schulte,This record presents biographical material about Michael Schulte.,Documentary / self-record subject,Documentary / self-record subject,biography,feature / documentary,Feature
https://hoerspiele.dra.de/detailansicht/1392448,Das Leben des Karl Valentin (9. Teil),1995,DRA,Michael Schulte,This record presents biographical material about Michael Schulte.,Documentary / self-record subject,Documentary / self-record subject,biography,feature / documentary,Feature
https://hoerspiele.dra.de/detailansicht/1392450,Das Leben des Karl Valentin (11. Teil),1995,DRA,Michael Schulte,This record presents biographical material about Michael Schulte. The metadata identifies the subject as a artist.,Documentary / self-record subject,Documentary / self-record subject,biography,feature / documentary,Feature
https://hoerspiele.dra.de/detailansicht/1392451,Das Leben des Karl Valentin (12. Teil),1995,DRA,Michael Schulte,This record presents biographical material about Michael Schulte.,Documentary / self-record subject,Documentary / self-record subject,biography,feature / documentary,Feature
https://hoerspiele.dra.de/detailansicht/1392452,Das Leben des Karl Valentin (13. Teil),1995,DRA,Michael Schulte,This record presents biographical material about Michael Schulte.,Documentary / self-record subject,Documentary / self-record subject,biography,feature / documentary,Feature
https://hoerspiele.dra.de/detailansicht/1392453,Das Leben des Karl Valentin (14. Teil),1995,DRA,Michael Schulte,This record presents biographical material about Michael Schulte.,Documentary / self-record subject,Documentary / self-record subject,biography,feature / documentary,Feature
https://hoerspiele.dra.de/detailansicht/1393594,Aus dem Tagebuch eines Trinkers,1996,DRA,Eugen Egner,"This record is based on letters, diaries, writings, or other self-records connected to Eugen Egner.",Ordinary / private person,Ordinary / private person,diary/letters; memory/testimony,adaptation,"Hörspielbearbeitung, Kurzhörspiel"
https://hoerspiele.dra.de/detailansicht/1393596,Ihr Lieben viel zu weit Entfernten,1996,DRA,Louise Jacobson,"This record is based on letters, diaries, writings, or other self-records connected to Louise Jacobson.",Witness / victim / displaced life; Family / intimate life,Witness / victim / displaced life; Family / intimate life,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1394148,Leben sammeln. Die Tagebücher des Victor Klemperer (1918-1932) (2. Teil: Die Jahre 1920-1925),1997,DRA,Victor Klemperer,"This record is based on letters, diaries, writings, or other self-records connected to Victor Klemperer.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1394149,Leben sammeln. Die Tagebücher des Victor Klemperer (1918-1932) (3. Teil: Die Jahre 1926-1932),1997,DRA,Victor Klemperer,"This record is based on letters, diaries, writings, or other self-records connected to Victor Klemperer.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1395063,"Anne Sexton - ""Ich bin wie ein lebender Stein...""",1998,DRA,Anne Sexton,This record is a radio portrait of Anne Sexton. The metadata identifies the subject as a writer.,Ordinary / private person,Ordinary / private person,portrait,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1398880,Die Jagd nach dem Täter (27. Folge: Briefe von fremder Hand),1958,DRA,Hellmut Kleffel,"This record is based on letters, diaries, writings, or other self-records connected to Hellmut Kleffel.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,original radio play,"Originalhörspiel, Kriminalhörspiel"
https://hoerspiele.dra.de/detailansicht/1401599,Porträt einer Kongruenz,1969,DRA,Guntram Vesper,This record is a radio portrait of Guntram Vesper.,Ordinary / private person,Ordinary / private person,portrait,other,Hörspiel
https://hoerspiele.dra.de/detailansicht/1403139,Briefe nach Luzern,1957,DRA,Fritz Rotter,"This record is based on letters, diaries, writings, or other self-records connected to Fritz Rotter.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1403993,Der einzigartige Anonyme,1998,DRA,Michel Chion; Robert Cahen,This record is a radio portrait of Michel Chion; Robert Cahen. The metadata identifies the subject as a composer.,Ordinary / private person,Ordinary / private person,portrait,feature / documentary,Feature
https://hoerspiele.dra.de/detailansicht/1405456,Die Aspern-Briefe,1960,DRA,Henry James,"This record is based on letters, diaries, writings, or other self-records connected to Henry James.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1404357,Ladykiller. Versuch einer Würdigung,1998,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1412213,Mein Flug über den Ozean (1. Teil),1963,DRA,Charles A. Lindbergh,This record adapts autobiographical material by or about Charles A. Lindbergh.,Scholar / expert,Scholar / expert,biography; autobiography,adaptation,"Hörspielbearbeitung, Kinderhörspiel"
https://hoerspiele.dra.de/detailansicht/1412214,Mein Flug über den Ozean (2. Teil),1963,DRA,Charles A. Lindbergh,This record adapts autobiographical material by or about Charles A. Lindbergh.,Scholar / expert,Scholar / expert,biography; autobiography,adaptation,"Hörspielbearbeitung, Kinderhörspiel"
https://hoerspiele.dra.de/detailansicht/1412215,Mein Flug über den Ozean (3. Teil),1963,DRA,Charles A. Lindbergh,This record adapts autobiographical material by or about Charles A. Lindbergh.,Scholar / expert,Scholar / expert,biography; autobiography,adaptation,"Hörspielbearbeitung, Kinderhörspiel"
https://hoerspiele.dra.de/detailansicht/1412216,Mein Flug über den Ozean (4. Teil),1963,DRA,Charles A. Lindbergh,This record adapts autobiographical material by or about Charles A. Lindbergh.,Scholar / expert,Scholar / expert,biography; autobiography,adaptation,"Hörspielbearbeitung, Kinderhörspiel"
https://hoerspiele.dra.de/detailansicht/1412217,Mein Flug über den Ozean (5. Teil),1963,DRA,Charles A. Lindbergh,This record adapts autobiographical material by or about Charles A. Lindbergh.,Scholar / expert,Scholar / expert,biography; autobiography,adaptation,"Hörspielbearbeitung, Kinderhörspiel"
https://hoerspiele.dra.de/detailansicht/1412221,Mein Flug über den Ozean (6. Teil),1963,DRA,Charles A. Lindbergh,This record adapts autobiographical material by or about Charles A. Lindbergh.,Scholar / expert,Scholar / expert,biography; autobiography,adaptation,"Hörspielbearbeitung, Kinderhörspiel"
https://hoerspiele.dra.de/detailansicht/1415190,Tagebuch,1963,DRA,Traute Hellberg,"This record is based on letters, diaries, writings, or other self-records connected to Traute Hellberg. The metadata identifies the subject as a actor or performer.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,original radio play,Originalhörspiel
https://hoerspiele.dra.de/detailansicht/1415198,Berlin und Scherl,1963,DRA,Hans Ermann,This record is a radio portrait of Hans Ermann.,Ordinary / private person,Ordinary / private person,portrait,other,Hörspiel
https://hoerspiele.dra.de/detailansicht/1415202,Tagebuch der Eva Heyman,1965,DRA,Eva Heyman,"This record is based on letters, diaries, writings, or other self-records connected to Pnina Navé.",Women's life; Author / literary figure; Witness / victim / displaced life; Family / intimate life,Women's life; Author / literary figure; Witness / victim / displaced life; Family / intimate life,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1415239,Nun komm' ich als Richter,1965,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,feature / documentary,"Originalhörspiel, Originaltonhörspiel"
https://hoerspiele.dra.de/detailansicht/1417417,Zwischen allen Stühlen (2. Teil),1999,DRA,Victor Klemperer,"This record is based on letters, diaries, writings, or other self-records connected to Victor Klemperer.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1418105,Pension Spreewitz (Erinnerungen),1964,DRA,Pension Spreewitz,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Fictional / symbolic / place subject,Fictional / symbolic / place subject,memory/testimony,other,Hörspiel
https://hoerspiele.dra.de/detailansicht/1417478,Goethe in Dachau,1999,DRA,Nico Rost,"This record is based on letters, diaries, writings, or other self-records connected to Nico Rost. The metadata identifies the subject as a writer.",Political / historical figure; Scholar / expert,Political / historical figure; Scholar / expert,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1418159,Tagebuch eines sentimentalen Killers,1999,DRA,Luis Sepúlveda,"This record is based on letters, diaries, writings, or other self-records connected to Luis Sepúlveda.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1418153,Tagebuch eines Verführers,1965,DRA,Søren Aabye Kierkegaard,"This record is based on letters, diaries, writings, or other self-records connected to Søren Aabye Kierkegaard.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,other,Hörspiel
https://hoerspiele.dra.de/detailansicht/1423425,Kimmerlingers Abenteuer,1955,DRA,Subject not identified,The source metadata is too sparse to identify the subject reliably; this record needs manual review.,Ordinary / private person,Ordinary / private person,memory/testimony,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1427146,Seine Rolle finden,2000,DRA,Christine Nagel,This record is a radio portrait of Christine Nagel. The metadata identifies the subject as a actor or performer.,Ordinary / private person,Ordinary / private person,portrait,feature / documentary,"Originalhörspiel, Dokumentarhörspiel"
https://hoerspiele.dra.de/detailansicht/1427158,Tagebuch 1985-1989,2000,DRA,Sándor Márai,"This record is based on letters, diaries, writings, or other self-records connected to Sándor Márai. The metadata identifies the subject as a writer.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1427972,Briefwechsel mit einem Kollegen,1974,DRA,Gerhard Zwerenz,"This record is based on letters, diaries, writings, or other self-records connected to Gerhard Zwerenz. The metadata identifies the subject as a writer.",Ordinary / private person,Ordinary / private person,biography; autobiography; diary/letters,feature / documentary,"Originalhörspiel, Dokumentarhörspiel"
https://hoerspiele.dra.de/detailansicht/1427974,Briefe für eine Landkarte,1969,DRA,Irena Vrkljan,"This record is based on letters, diaries, writings, or other self-records connected to Irena Vrkljan.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,other,Hörspiel
https://hoerspiele.dra.de/detailansicht/1428416,Wartheländisches Tagebuch,1974,DRA,Alexander Hohenstein,"This record is based on letters, diaries, writings, or other self-records connected to Alexander Hohenstein.",Political / historical figure,Political / historical figure,diary/letters,adaptation,Hörspielbearbeitung
https://hoerspiele.dra.de/detailansicht/1429651,(schreibt auf. unsere haut.) - PROJEKT RAF,1999,DRA,Paul Plamper; Alban Rehnitz,"This record is based on letters, diaries, writings, or other self-records connected to Paul Plamper; Alban Rehnitz.",Documentary / self-record subject,Documentary / self-record subject,diary/letters,adaptation,Hörspielbearbeitung
