source_url,title,source,short_description,extraction_method,english_description
https://hoerspiele.dra.de/detailansicht/1378082,"Das wilde Geheul unserer täglichen Arbeit oder Komm heraus, du Schönheit von Mülheim (3. Teil: Briefe an Irina - Eine Erinnerung)",DRA,Aus dem Ruhrgebiet des Bertolt Brecht. Eine historische Reportage Siehe Teil 2,html:dra,From the Ruhr area by Bertolt Brecht. A historical report See part 2.
https://hoerspiele.dra.de/detailansicht/1378087,Der verliebte Antierotiker - Ein unbekanntes Kapitel aus dem Leben des Dichters Paul Scheerbart (1. Teil),DRA,"""Der Schriftsteller Paul Scheerbart (1863-1915), der vom Leben im Glashaus und der Vereinigung mit Himmelskörpern träumte, gab sich in seinen Büchern als entschiedener Verächter der Erotik aus.",html:dra,"""The writer Paul Scheerbart (1863-1915), who dreamed of life in a glass house and union with celestial bodies, portrayed himself in his books as a staunch despiser of eroticism."
https://hoerspiele.dra.de/detailansicht/1377966,Die lange Weile der Briefe danach,DRA,"Bis nach Ermenoville soll er gewallfahrtet sein, der ""Kohlenbaron"" Levin von Alversfeldt, zum letzten Asyl seines großen Vorbildes Jean-Jacques Rousseau. Der knallharte Frühkapitalist ist ach so zart besaitet in seiner Schwärmerei für sein Idol.",html:dra,"He is said to have made a pilgrimage to Ermenoville, the ""coal baron"" Levin von Alversfeldt, to the last asylum of his great role model Jean-Jacques Rousseau. The tough early capitalist is oh so tender in his infatuation with his idol."
https://hoerspiele.dra.de/detailansicht/1378286,Andy Warhol: Das Tagebuch (1976),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378202,Autobiographie einer Leiche,DRA,"Genau wissen wir nur, daß Brodskys Frau Linda tot ist und aus dem Grab heraus ein Buch geschrieben hat - falls Brodsky die Wahrheit sagt. Falls nicht, müssen wir uns an die Medien halten; Presse, Funk, Film und Theater haben die Geschichte im Griff.",html:dra,"All we know for sure is that Brodsky's wife Linda is dead and has written a book from the grave - if Brodsky is telling the truth. If not, we have to stick to the media; Press, radio, film and theater have history under control."
https://hoerspiele.dra.de/detailansicht/1378287,Andy Warhol: Das Tagebuch (1977),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378288,Andy Warhol: Das Tagebuch (1978),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378289,Andy Warhol: Das Tagebuch (1979),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378290,Andy Warhol: Das Tagebuch (1980),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378292,Andy Warhol: Das Tagebuch (1982),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378293,Andy Warhol: Das Tagebuch (1983),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378296,Andy Warhol: Das Tagebuch (1986),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378291,Andy Warhol: Das Tagebuch (1981),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378295,Andy Warhol: Das Tagebuch (1985),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378294,Andy Warhol: Das Tagebuch (1984),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378297,Andy Warhol: Das Tagebuch (1987),DRA,"""Im Herbst 1976 begannen Andy und ich mit unseren allmorgendlichen Telefongesprächen. Vordergründig ging es darum, festzuhalten, was er getan hatte, wo er am Vortag gewesen war und wieviel Bargeld er ausgegeben hatte.",html:dra,"""In the fall of 1976, Andy and I began our morning telephone conversations. Ostensibly, the purpose was to record what he had done, where he had been the day before, and how much cash he had spent."
https://hoerspiele.dra.de/detailansicht/1378354,Meine Seele war schwarz von Fliegen (1. Teil),DRA,"In der Früh öffneten sie unseren Viehwaggon. Und wir erfuhren, daß wir in Dresden sind. Sie stellten uns auf, und drei Wachsoldaten führten uns durch die Stadt. Ich sah Häuser, wie ich sie noch nie im Leben gesehen hatte.",html:dra,In the morning they opened our cattle car. And we found out that we were in Dresden. They lined us up and three guards led us through the city. I saw houses like I had never seen in my life.
https://hoerspiele.dra.de/detailansicht/1378358,Tagebuch eines Autobiographen,DRA,"Ein Portrait wird entworfen und zugleich wieder dekonstruiert: Es ist der biographische Versuch des Komponisten und Hörspielmachers Luc Ferrari, der sich auf eine magnetophonische Reise ins eigene Gedächtnis, in das Labyrinth seiner Biographie begibt und sich an die Ahnen, die Kindheit, den Krieg und die deutsche Okupation erinnert.",html:dra,"A portrait is designed and at the same time deconstructed again: It is the biographical attempt of the composer and radio-work maker Luc Ferrari, who embarks on a magnetophonic journey into his own memory, into the labyrinth of his biography and remembers his ancestors, childhood, the war and the German occupation."
https://hoerspiele.dra.de/detailansicht/1381519,Der Wind geht gen Mittag und kommt herum zur Mitternacht,DRA,"Belgrad ist übervoll vom Schatten aller zerstörten Städte, aber die meisten, die düsteren Schatten sind die von Sarajevo: Schatten des Todes; wohin wir auch gehen, getrennt oder gemeinsam durch die Stadt laufen, die teils lebt - durch die Straßendemonstrationen -, teils tot ist: durch die Leichen der unsrigen und anderer.",html:dra,"Belgrade is overflowing with the shadows of all the destroyed cities, but the most gloomy shadows are those of Sarajevo: shadows of death; Wherever we go, we walk separately or together through the city, which is partly alive - through the street demonstrations - and partly dead: through the corpses of our own and others."
https://hoerspiele.dra.de/detailansicht/1381497,Bruchstücke aus dem Tagebuch eines Dorfküsters,DRA,"""Steen Steensen Blicher zählte zweiundvierzig Jahre, als er - aus Geldmangel - seine erste Erzählung veröffentlichte, die ihn bald bekannt machen sollte: die 'Bruchstücke aus dem Leben eines Dorfküsters', Aufzeichnungen aus den Jahren 1708 - 1753, die er einer europäischen Mode folgend, 'gefunden, durchgesehen und herausgegeben' zu haben vorgab.",html:dra,"""Steen Steensen Blicher was forty-two years old when - due to lack of money - he published his first story, which would soon make him famous: the 'Fragments from the Life of a Village Sexton', notes from the years 1708 - 1753, which, following a European fashion, he claimed to have 'found, reviewed and published'."
https://hoerspiele.dra.de/detailansicht/1381401,Reise in den Klang der Worte. Porträt des Hörspiel-Regisseurs Jörg Jannings,DRA,"Ein Porträt des Hörspiel-Regisseurs Jörg Jannings, collagiert aus Selbstaussagen über Lebens- und Schaffensstationen und Hörbeispielen aus seinen erfolgreichen Funk-Inszenierungen, zum Beispiel seine Hörspiel-Realisierungen von Texten George Taboris.",html:dra,"A portrait of the radio work director Jörg Jannings, collaged from self-statements about stages in his life and work and audio examples from his successful radio productions, for example his radio work realizations of texts by George Taboris."
https://hoerspiele.dra.de/detailansicht/1381516,Sehr selten habe ich geweint,DRA,"""Weinen ist kein Ausweg, solange man in den Dingen steht. Erst wenn ich wieder bei Euch bin, im Ausruhen und Überwinden, werden wir sehr viel weinen müssen... Hier hat auch vor den traurigsten Bildern das Weinen keinen Sinn, und das, Mitleid ist gemein, wenn es an die Stelle von Hilfe und Tat tritt.",html:dra,"""Crying is no way out as long as you are in things. Only when I am with you again, in rest and overcoming, will we have to cry a lot... Here, even in front of the saddest pictures, crying has no meaning, and that, pity is mean when it takes the place of help and action."
https://hoerspiele.dra.de/detailansicht/1381590,Briefe an die Königin der Nacht,DRA,"Warum beantwortest Du meine Briefe nicht?"" Dieser Stoßseufzer kommt von Georg Daniel Bratt, einem Außenseiter. Aber er hat diese Rolle bewußt gewählt, denn er ist mit seiner ungeheuren Phantasie und Kreativität vollauf beschäftigt.",html:dra,"Why don't you answer my letters?"" This sigh comes from Georg Daniel Bratt, an outsider. But he consciously chose this role because he is completely occupied with his enormous imagination and creativity."
https://hoerspiele.dra.de/detailansicht/1381670,Der Hang zur Einsilbigkeit,DRA,"Kordes Oeuvre umfaßt bereits drei Romane, zwei Prosagedichtsammlungen, vier Short-Story-Bände, eine Novelle und eine Kalauer-Kollektion. Aber bekannt ist er als Schriftsteller immer noch nicht, obwohl er gelegentlich als Geheimtip gehandelt wurde.",html:dra,"Korde's oeuvre already includes three novels, two prose poetry collections, four short story volumes, a novella and a joke collection. But he is still not known as a writer, although he was occasionally considered an insider tip."
